age_group,employment_status,credit_score,diff_income_to_expenses,debt_to_income_ratio,loan_approval_status
Middle Adult,Employed,777,5083.5,0.2597438823380246,0
Middle Adult,Self-Employed,778,6031.583333333334,0.1890550164507934,1
Middle Adult,Employed,715,3305.5,0.31470018930933996,1
Middle Adult,Employed,840,4235.75,0.262325760358186,1
Middle Age,Self-Employed,704,5939.583333333333,0.2667618523763268,0
Middle Age,Self-Employed,703,4536.5,0.15675636177636507,0
Young Adult,Self-Employed,300,1345.75,0.4666926710874182,0
Middle Age,Self-Employed,504,978.583333333333,0.39408904859816674,1
Middle Age,Employed,406,2565.75,0.06650381374943916,0
Middle Age,Self-Employed,749,10098.75,0.09680716333014865,1
Middle Adult,Self-Employed,846,8366.583333333334,0.11862666552585113,0
Middle Adult,Employed,745,5904.5,0.20188389535227072,1
Early Retirement,Self-Employed,549,-1031.75,0.3180243273129377,0
Middle Adult,Self-Employed,386,1472.9166666666665,0.11788367100165338,0
Young Adult,Employed,342,1759.0,0.3686974154106894,0
Middle Age,Employed,765,2980.666666666667,0.29869216893039047,1
Middle Age,Self-Employed,442,1144.666666666667,0.34851795931341384,0
Young Adult,Employed,332,2996.5,0.2908136161170365,0
Middle Adult,Self-Employed,798,3735.0,0.1255861567928142,1
Middle Age,Employed,848,8436.25,0.09012563109075966,1
Middle Age,Unemployed,835,5925.75,0.02427841544805139,1
Middle Adult,Employed,802,7787.833333333334,0.199586300697055,1
Middle Adult,Self-Employed,754,3384.833333333333,0.31500858466422627,1
Middle Age,Self-Employed,579,-545.75,0.7005684915505023,0
Middle Adult,Self-Employed,728,9340.5,0.08839379920461002,1
Middle Adult,Employed,741,6760.416666666667,0.1856796527033884,1
Middle Adult,Unemployed,727,7327.25,0.03865434559400858,1
Middle Age,Employed,731,9570.833333333334,0.044202909080341184,1
Middle Age,Unemployed,806,8322.833333333334,0.07062163470708196,1
Middle Age,Employed,566,-610.0833333333333,0.6123118566214165,0
Middle Age,Self-Employed,751,4990.083333333334,0.01678092314146509,1
Middle Age,Employed,737,3072.666666666667,0.05289700773282528,1
Middle Adult,Self-Employed,716,3298.333333333334,0.06521169882770012,1
Early Retirement,Employed,431,3930.583333333333,0.35055760361555427,1
Middle Age,Employed,774,8233.583333333334,0.17682861643064335,1
Middle Adult,Employed,760,4284.416666666666,0.05477931395124815,1
Young Adult,Self-Employed,304,1333.75,0.4883305355498998,0
Middle Age,Unemployed,839,867.166666666667,0.0010952738184546137,1
Middle Adult,Employed,719,8107.083333333334,0.22377656985903643,1
Middle Adult,Unemployed,791,6391.083333333334,0.07731688213111974,1
Middle Adult,Employed,840,5980.583333333334,0.006141051679163739,1
Middle Age,Self-Employed,759,2233.666666666667,0.37714725583405356,1
Middle Age,Self-Employed,358,2148.5,0.3990483743061063,0
Middle Adult,Employed,733,10196.75,0.09472148337417359,1
Middle Age,Unemployed,713,6165.25,0.04248060358265858,1
Middle Adult,Employed,845,1454.166666666667,0.3498857291636532,0
Middle Adult,Employed,771,2020.166666666667,0.1564063982205358,1
Middle Adult,Employed,730,4002.5,0.27202681663648204,1
Middle Adult,Employed,729,1485.416666666667,0.13472722990234268,1
Middle Adult,Unemployed,808,-58.33333333333303,0.5672910094637224,1
Middle Adult,Self-Employed,812,2790.75,0.265407028076991,1
Middle Adult,Employed,791,1440.5,0.3474046802220177,1
Middle Adult,Employed,835,8766.083333333334,0.09291857689538893,1
Middle Adult,Employed,752,11372.75,0.11843896029016406,1
Middle Adult,Employed,825,6846.166666666667,0.22691998101174382,1
Middle Age,Self-Employed,534,840.25,0.5236286657119731,0
Middle Age,Self-Employed,728,1530.333333333333,0.21044029159916686,1
Middle Age,Employed,387,2526.583333333333,0.31453636113494005,1
Middle Adult,Self-Employed,724,2188.166666666667,0.10115292582118773,1
Middle Age,Unemployed,306,815.75,0.19713624308206473,0
Middle Adult,Employed,797,5180.083333333334,0.18317889587065445,1
Middle Age,Employed,424,2738.0,0.024156968069233065,0
Middle Adult,Employed,832,5852.5,0.15546397461291078,1
Early Retirement,Employed,368,3744.333333333333,0.3071539882257878,0
Middle Age,Unemployed,389,2004.0833333333335,0.17215873960933387,1
Middle Adult,Employed,779,4390.25,0.36060899731737805,0
Middle Age,Employed,528,1727.1666666666665,0.5693805309734513,0
Middle Adult,Employed,832,6088.583333333333,0.010580125093697391,0
Middle Adult,Employed,748,2385.0,0.025325829383886257,1
Middle Adult,Self-Employed,840,8037.083333333334,0.0674767376661722,1
Middle Adult,Employed,769,6028.416666666667,0.0761869796416263,1
Middle Age,Self-Employed,813,3304.0,0.1447800473224202,1
Middle Adult,Employed,521,1495.166666666667,0.4119695817490494,0
Middle Age,Employed,410,864.083333333333,0.266500941344203,1
Middle Age,Employed,479,795.083333333333,0.4632109099292415,0
Middle Adult,Employed,778,5103.666666666666,0.06695235099858468,1
Middle Age,Employed,832,3951.75,0.29527579836368434,1
Middle Adult,Self-Employed,795,4164.166666666667,0.34848215238976477,1
Middle Adult,Unemployed,778,10383.5,0.1000846505246873,1
Middle Age,Employed,735,5432.75,0.0574058877349859,1
Middle Adult,Employed,752,8228.5,0.1948318982157544,1
Young Adult,Employed,476,1728.666666666667,0.3886473054822177,0
Middle Adult,Self-Employed,779,3329.416666666667,0.07873196584551968,1
Middle Age,Self-Employed,843,6081.5,0.31506470140474707,1
Middle Age,Self-Employed,773,9748.416666666666,0.2001565850835688,1
Middle Age,Employed,768,3813.583333333334,0.12502573655571353,1
Middle Adult,Self-Employed,701,8702.083333333334,0.1651069784452943,1
Middle Adult,Unemployed,770,4380.0,0.3214796922526391,0
Middle Adult,Unemployed,779,7224.666666666666,0.053539307128580946,1
Middle Age,Employed,416,-589.6666666666665,0.43535021001248725,0
Middle Age,Self-Employed,736,6277.5,0.31583845809476685,0
Early Retirement,Employed,561,1880.75,0.4484556014415418,0
Middle Adult,Employed,834,4791.583333333333,0.025135877716054567,1
Middle Adult,Employed,826,762.916666666667,0.4620380302291565,1
Early Retirement,Employed,518,2970.5,0.18067679706864964,0
Middle Age,Self-Employed,766,56.25,0.501364438974798,1
Middle Adult,Unemployed,707,-535.583333333333,0.22426896565267768,1
Middle Age,Unemployed,839,6769.916666666666,0.16066969972702458,1
Middle Age,Employed,400,3097.75,0.3347981484736626,0
Middle Age,Employed,809,6819.75,0.0005791520900346709,1
Middle Age,Employed,743,695.583333333333,0.3077335064513511,1
Middle Age,Employed,847,4721.5,0.02765983631776506,1
Middle Adult,Employed,724,5328.75,0.11506336030808462,0
Middle Adult,Unemployed,407,1094.3333333333335,0.7754021033096196,0
Middle Adult,Employed,725,6740.416666666667,0.05775802079330294,1
Middle Age,Self-Employed,782,5140.25,0.15420940342608214,1
Middle Adult,Self-Employed,744,3812.25,0.1902856761828556,1
Middle Adult,Employed,361,-2837.75,0.2058038829372409,0
Middle Adult,Self-Employed,733,8642.666666666666,0.044435906282344825,1
Middle Adult,Unemployed,700,1009.583333333333,0.32491112029764363,1
Middle Adult,Employed,389,1112.75,0.009686272399504923,0
Middle Age,Unemployed,845,4514.333333333333,0.03673616845582164,1
Early Retirement,Unemployed,304,1454.666666666667,0.4781410450015101,0
Middle Adult,Employed,704,4368.833333333333,0.31576545429401187,1
Middle Adult,Self-Employed,721,6316.083333333333,0.1812636073919034,1
Middle Adult,Employed,337,2546.583333333333,0.19776902686054887,0
Middle Age,Unemployed,849,8283.666666666666,0.09993814490960722,1
Early Retirement,Unemployed,332,385.9166666666665,0.0895790397290183,1
Middle Age,Employed,597,671.666666666667,0.10153395249695493,0
Middle Age,Employed,477,1207.8333333333333,0.5942515071750021,0
Middle Adult,Unemployed,465,1424.25,0.3765969674196543,0
Middle Adult,Self-Employed,735,5081.333333333333,0.31014069551367135,0
Middle Age,Employed,738,4017.25,0.27883636874056916,1
Middle Age,Employed,349,1.416666666666515,0.5186357678134197,0
Middle Age,Employed,828,3272.083333333333,0.0922330887019348,1
Middle Adult,Employed,808,792.666666666667,0.10487849779086893,1
Middle Adult,Employed,703,5541.583333333333,0.11819063555844515,1
Middle Age,Employed,709,346.5,0.3575727676369018,1
Middle Age,Employed,516,-6.66666666666697,0.08002242870874719,0
Middle Age,Unemployed,813,5237.583333333333,0.1781066502370145,1
Middle Adult,Self-Employed,789,9618.5,0.12322978366784562,1
Middle Adult,Employed,741,7570.083333333334,0.06385815100355181,1
Middle Age,Self-Employed,461,-1184.4166666666665,0.022792480547203158,0
Middle Age,Employed,398,-985.0833333333335,0.46118385096119574,0
Middle Adult,Employed,722,10347.75,0.06267180167830748,0
Middle Adult,Employed,310,-587.3333333333335,0.09237870330613998,0
Middle Adult,Self-Employed,828,8936.083333333334,0.007112780629369207,1
Middle Age,Employed,804,5497.5,0.3122409073132577,1
Middle Age,Employed,480,1801.0833333333335,0.11157576686444945,1
Middle Adult,Self-Employed,800,9211.333333333334,0.17869375567200446,1
Middle Age,Self-Employed,841,7049.5,0.30138118542686243,0
Middle Adult,Self-Employed,830,4536.916666666666,0.10674864143771137,1
Middle Adult,Self-Employed,765,7642.583333333334,0.11812060782221569,1
Middle Adult,Employed,731,2261.583333333333,0.3437059145865153,1
Middle Adult,Self-Employed,845,6868.5,0.0193454966695627,1
Middle Adult,Unemployed,728,9039.75,0.015729514643243705,1
Middle Adult,Employed,765,8274.083333333334,0.11830836637551692,1
Middle Adult,Self-Employed,748,3429.833333333333,0.20081856961684794,1
Middle Age,Unemployed,795,5148.0,0.14339576318742986,1
Early Retirement,Self-Employed,300,211.16666666666697,0.22642817006930135,0
Middle Adult,Employed,801,6153.5,0.10986427273698834,1
Middle Adult,Employed,812,2750.0,0.1784198498204375,0
Early Retirement,Unemployed,502,-62.33333333333326,0.40110082124759744,0
Middle Age,Unemployed,816,5421.833333333334,0.04382672545195286,1
Middle Age,Employed,399,1151.6666666666667,0.0752399073461284,0
Middle Age,Employed,808,7182.833333333334,0.07754324447450889,1
Middle Age,Unemployed,844,6447.5,0.01329420770604746,0
Middle Adult,Unemployed,727,1765.916666666667,0.2527878750539092,0
Middle Adult,Employed,837,9632.666666666666,0.11400758572171413,1
Middle Age,Employed,471,3171.0,0.19279022536687632,0
Middle Age,Employed,515,2483.833333333333,0.12621343873517787,0
Middle Adult,Self-Employed,723,9990.0,0.18102477477477477,1
Young Adult,Employed,512,-2960.166666666667,0.907155501723656,0
Middle Adult,Employed,734,10275.583333333334,0.19051201006806068,1
Middle Age,Employed,490,304.08333333333326,1.2112139869342482,1
Early Retirement,Employed,326,3785.5,0.09979518689196108,1
Middle Age,Employed,765,3500.5,0.0809956957784704,1
Middle Age,Employed,738,3663.666666666667,0.11511395008931954,1
Middle Adult,Unemployed,834,8608.083333333334,0.00423277552044824,1
Middle Age,Unemployed,752,6121.666666666666,0.06458319417540578,1
Middle Adult,Unemployed,331,1744.083333333333,0.14111250795931363,0
Middle Adult,Unemployed,788,2737.833333333333,0.03816813500115583,0
Middle Adult,Employed,358,1469.5,0.4446866221059769,0
Middle Adult,Employed,709,4184.666666666667,0.06441629183345025,1
Middle Age,Employed,820,7082.25,0.1688140594946381,0
Middle Age,Self-Employed,787,4276.416666666667,0.20852419012955858,1
Middle Adult,Self-Employed,484,-2828.0,0.10393881756221271,0
Middle Age,Self-Employed,703,3583.083333333333,0.017293997965412006,1
Middle Adult,Employed,461,-889.75,0.041426863513776516,0
Middle Adult,Unemployed,849,324.33333333333303,0.16307290978734645,1
Middle Age,Self-Employed,785,6425.166666666666,0.14218216407553524,1
Middle Adult,Employed,790,7284.333333333334,0.28758196065888375,1
Middle Adult,Employed,545,2576.833333333333,0.4279974053119031,0
Middle Adult,Unemployed,723,7808.0,0.0676610671300766,1
Middle Adult,Unemployed,768,2440.333333333333,0.1877219338978421,1
Middle Adult,Employed,806,6913.0,0.17520221971407074,0
Middle Adult,Employed,794,8445.916666666666,0.08999267372091514,1
Middle Age,Self-Employed,774,1864.25,0.27422469612632056,1
Middle Age,Employed,449,1690.0,0.21265365148228488,0
Middle Age,Unemployed,730,1419.75,0.00431832202344232,1
Middle Adult,Employed,771,506.75,0.24353645924798534,1
Middle Age,Self-Employed,807,10283.583333333334,0.09427711049985252,1
Middle Adult,Unemployed,814,7240.583333333334,0.11239096632942637,1
Middle Adult,Self-Employed,775,850.75,0.0038579111699606036,1
Middle Age,Self-Employed,498,-703.0833333333335,0.10847012475377545,0
Early Retirement,Employed,494,834.8333333333335,0.4154427594125245,0
Middle Age,Self-Employed,733,4546.416666666666,0.031227912356229518,1
Early Retirement,Employed,559,622.4166666666665,0.17824939233161705,0
Middle Adult,Self-Employed,719,8475.833333333334,0.049205832850091225,1
Middle Age,Unemployed,592,1165.083333333333,0.3137802454128817,0
Middle Age,Self-Employed,752,5913.5,0.1108614775088177,0
Middle Age,Employed,733,4828.166666666667,0.32772309788353576,1
Middle Age,Self-Employed,792,1194.916666666667,0.23505451724185705,1
Middle Age,Self-Employed,788,7012.75,0.18647280512008563,1
Middle Adult,Self-Employed,301,2432.5,0.28981139995802224,0
Middle Adult,Employed,721,1946.666666666667,0.15873479577202954,1
Middle Adult,Employed,776,5574.5,0.09851083632495679,1
Middle Adult,Self-Employed,756,934.833333333333,0.10182286506835744,1
Middle Age,Unemployed,804,2504.666666666667,0.17314576831283277,1
Middle Age,Employed,831,3126.75,0.04895066997249658,1
Middle Age,Employed,849,5934.5,0.12030584060436444,1
Middle Age,Employed,790,2959.916666666667,0.34588508826242437,1
Middle Adult,Self-Employed,703,4574.166666666667,0.03824067159374758,1
Middle Age,Employed,701,1827.083333333333,0.07846204994817436,1
Middle Adult,Unemployed,735,4627.083333333333,0.04639893543568048,1
Middle Age,Unemployed,356,-799.25,0.19330212155721457,0
Middle Adult,Self-Employed,512,1577.666666666667,0.34686814907610397,1
Middle Adult,Employed,516,-1136.5833333333335,0.09829631814160296,0
Young Adult,Employed,384,-580.4166666666665,0.40317641912581176,0
Middle Age,Self-Employed,848,11413.416666666666,0.1995441541489412,1
Middle Adult,Unemployed,775,5569.416666666666,0.21003132284965834,0
Middle Age,Employed,811,4698.916666666667,0.09594729199419155,1
Middle Age,Unemployed,761,8882.333333333334,0.055865921787709494,1
Middle Adult,Employed,734,3918.333333333333,0.058854278361569805,1
Young Adult,Unemployed,485,1027.8333333333335,0.5711434695838569,0
Early Retirement,Unemployed,596,-986.5833333333335,0.667639523226022,0
Middle Age,Employed,776,2309.0,0.0606501698204755,1
Middle Adult,Self-Employed,530,2707.5,0.21684606184862465,0
Middle Adult,Unemployed,417,105.0,0.9955205094032282,0
Middle Adult,Self-Employed,761,3416.083333333333,0.08159348797671333,1
Middle Adult,Employed,402,-453.75,0.5391750696995753,0
Middle Age,Employed,333,1347.1666666666665,0.37199305938954175,0
Middle Adult,Employed,819,1971.833333333333,0.237701564790509,0
Middle Age,Self-Employed,744,4869.833333333334,0.21543647068862531,1
Middle Adult,Unemployed,711,6093.166666666667,0.19089843026724546,1
Middle Adult,Employed,785,1880.166666666667,0.1679160641029425,1
Early Retirement,Self-Employed,555,1267.5833333333335,0.6674552293534575,0
Middle Adult,Employed,735,8670.083333333334,0.09408061407421747,1
Middle Adult,Unemployed,776,7188.916666666666,0.017585437590223792,0
Middle Adult,Self-Employed,392,2298.333333333333,0.5458935270173199,0
Middle Adult,Self-Employed,750,4123.75,0.16023045603529426,1
Middle Age,Employed,427,1230.75,0.2720397856904817,1
Middle Age,Self-Employed,712,4662.083333333333,0.24004113815563935,0
Middle Adult,Employed,748,4558.0,0.18791179238940434,1
Middle Adult,Employed,311,3283.5,0.34206677531235635,0
Middle Age,Employed,495,1414.833333333333,0.04311805686311429,0
Middle Adult,Self-Employed,507,2437.5,0.10437239651606514,0
Middle Age,Unemployed,757,6003.083333333334,0.17041468949865896,0
Middle Adult,Self-Employed,789,4629.75,0.2755054066760696,1
Middle Adult,Unemployed,597,4421.833333333333,0.26867096848867156,0
Middle Adult,Self-Employed,760,7515.083333333334,0.18686237674489678,1
Middle Adult,Self-Employed,723,6264.166666666666,0.08387944725360982,1
Young Adult,Employed,475,2565.583333333333,0.4194576747186854,0
Middle Adult,Employed,809,3699.416666666667,0.23867531195750552,0
Middle Adult,Self-Employed,748,2845.416666666667,0.16168146803984954,1
Middle Adult,Employed,738,1679.166666666667,0.33835868937247243,1
Middle Age,Self-Employed,359,2441.166666666667,0.026895007705056262,0
Middle Adult,Self-Employed,368,-498.9166666666665,0.8757192875627949,0
Middle Age,Employed,806,4128.333333333333,0.20204109589041097,1
Middle Adult,Employed,837,7014.916666666666,0.15237506380714783,1
Middle Age,Self-Employed,332,292.25,0.03199075308971281,0
Middle Age,Unemployed,729,4596.25,0.06158246144666317,0
Middle Adult,Self-Employed,447,304.75,0.011642088923383967,0
Middle Age,Employed,778,7998.916666666666,0.2133744751148016,1
Middle Adult,Unemployed,822,4584.416666666667,0.3145385393589366,0
Young Adult,Employed,419,2119.25,0.289096115270951,0
Middle Adult,Self-Employed,790,6659.0,0.31534527415602087,0
Middle Adult,Employed,400,1565.1666666666665,0.5768929248056445,0
Middle Adult,Employed,846,2850.416666666667,0.3331419845925994,0
Middle Adult,Unemployed,819,8316.083333333334,0.11553848039039018,1
Middle Age,Employed,706,6436.333333333333,0.11966513460275771,0
Middle Adult,Employed,797,10034.25,0.08666245216197294,1
Early Retirement,Self-Employed,538,-2692.916666666667,0.3072691730690549,0
Middle Adult,Self-Employed,710,1545.416666666667,0.03547484459802062,1
Middle Adult,Self-Employed,499,1516.833333333333,0.344667055895277,1
Middle Age,Employed,825,3673.166666666667,0.07818790608681787,1
Middle Adult,Unemployed,758,2060.25,0.1144931947645345,1
Middle Adult,Self-Employed,801,6512.5,0.16564232639058257,1
Young Adult,Unemployed,326,804.166666666667,0.10406673618352451,0
Middle Adult,Self-Employed,761,5423.5,0.16063283099486114,1
Middle Age,Employed,721,6702.333333333334,0.2044376637590793,0
Middle Adult,Self-Employed,782,7096.75,0.06118898613644936,1
Middle Adult,Employed,719,7444.166666666666,0.10659765396773083,1
Middle Adult,Self-Employed,750,5034.083333333333,0.1341153300942508,1
Middle Adult,Unemployed,801,2592.333333333333,0.3128063573798089,1
Middle Age,Employed,792,3294.5,0.3160488825872662,1
Middle Adult,Self-Employed,716,4048.416666666667,0.060784859448928474,1
Middle Age,Employed,515,549.583333333333,0.12082423205584493,0
Middle Adult,Employed,843,6766.333333333334,0.010545718257085876,1
Middle Age,Self-Employed,802,5532.75,0.13290945832717235,1
Middle Adult,Employed,816,3091.25,0.37826504319708987,1
Middle Age,Self-Employed,494,589.4166666666665,0.4575091713626565,0
Middle Adult,Self-Employed,779,4801.75,0.17690261214343678,1
Middle Adult,Unemployed,738,10350.333333333334,0.02009454566354388,1
Early Retirement,Employed,376,1153.5,0.25824716888232396,1
Early Retirement,Unemployed,597,1294.333333333333,0.22663204747774482,0
Middle Age,Employed,416,3779.0,0.12107507904993015,0
Middle Adult,Self-Employed,539,78.91666666666652,0.6602178224712064,0
Middle Adult,Employed,451,3514.666666666667,0.05988654307269431,0
Middle Adult,Employed,833,6146.083333333333,0.33184532304284786,1
Middle Age,Self-Employed,357,2800.0,0.07450504473634113,0
Middle Age,Unemployed,319,1872.8333333333335,0.659603326366345,0
Middle Age,Self-Employed,792,6256.083333333334,0.11428049930539359,1
Middle Age,Employed,741,8367.416666666666,0.20417491324452175,1
Middle Adult,Employed,807,2591.5,0.4262144558262317,1
Middle Adult,Self-Employed,405,936.25,0.058735058972532256,0
Middle Age,Unemployed,824,7664.083333333334,0.1842087047476946,1
Middle Age,Employed,720,3940.583333333333,0.5099082855111913,1
Middle Age,Self-Employed,770,8319.833333333334,0.03112733282831761,1
Middle Age,Employed,365,2968.333333333333,0.4174695335928029,0
Middle Age,Self-Employed,775,1160.083333333333,0.575421951267324,0
Middle Age,Self-Employed,714,4726.166666666666,0.22306024049726003,1
Middle Adult,Self-Employed,713,6230.916666666666,0.20668345159075302,1
Middle Adult,Unemployed,842,5811.0,0.24767340223147719,1
Middle Adult,Self-Employed,807,4787.25,0.02439069440981169,1
Middle Adult,Self-Employed,767,9752.083333333334,0.13596293934002485,1
Middle Adult,Unemployed,787,3520.166666666667,0.3742096058119198,0
Middle Age,Unemployed,705,6897.833333333334,0.21698553818952143,1
Middle Adult,Unemployed,787,3416.583333333333,0.2732389042304098,1
Middle Adult,Employed,774,6015.166666666667,0.20660419935097032,1
Middle Age,Unemployed,530,926.583333333333,0.3877905357815597,0
Middle Adult,Employed,842,9171.0,0.07739302840280339,1
Middle Adult,Employed,803,-481.58333333333303,0.509522027689702,1
Middle Adult,Self-Employed,754,4532.0,0.344432261208577,1
Middle Age,Self-Employed,811,4530.333333333333,0.14410841414877515,1
Middle Adult,Employed,798,6199.5,0.13256460976825718,1
Middle Adult,Self-Employed,795,1201.166666666667,0.38977134352590986,1
Middle Age,Unemployed,466,2759.25,0.23239735581296622,0
Middle Age,Self-Employed,713,11786.0,0.0685070339347079,1
Middle Age,Employed,803,6958.666666666666,0.10789782736347622,0
Middle Age,Self-Employed,311,993.916666666667,0.1961462533956502,0
Middle Age,Employed,759,7821.166666666666,0.15516347839341513,1
Middle Adult,Unemployed,431,2420.0,0.2973293640521184,0
Middle Adult,Employed,833,8424.583333333334,0.1958181148007908,0
Middle Adult,Employed,849,524.583333333333,0.4474645102684217,1
Middle Adult,Employed,784,9438.5,0.1170977964477854,1
Middle Adult,Employed,805,2036.916666666667,0.1463802182505811,1
Early Retirement,Unemployed,472,711.0833333333333,0.6053441072494375,0
Middle Adult,Employed,721,3163.916666666667,0.03640333336936197,1
Middle Adult,Employed,704,3086.25,0.501591507055988,0
Middle Age,Employed,727,6036.25,0.3395307496560373,1
Middle Adult,Employed,788,4438.166666666666,0.16858475596933606,0
Middle Age,Employed,540,1866.5,0.23606663882314724,0
Middle Adult,Employed,731,6118.416666666667,0.029811363706915284,1
Middle Age,Employed,574,983.9166666666665,0.38678980644326005,0
Middle Adult,Self-Employed,794,8466.0,0.18360585930846535,1
Middle Age,Employed,776,3866.833333333333,0.23677762116448012,1
Middle Adult,Employed,764,5666.666666666666,0.15222372411974153,1
Middle Adult,Employed,828,7328.5,0.15087863107741176,1
Middle Adult,Unemployed,844,6586.916666666666,0.23315549471844052,0
Young Adult,Employed,360,-120.66666666666652,0.0005012112605463203,0
Middle Age,Employed,827,7390.0,0.16275833333333334,1
Middle Age,Employed,740,1900.833333333333,0.3257324745914151,1
Middle Adult,Self-Employed,744,3720.25,0.07301267734121866,1
Middle Adult,Employed,839,4620.666666666667,0.043742745367782984,1
Middle Adult,Employed,794,4929.916666666666,0.04007884928252318,1
Middle Adult,Self-Employed,835,3095.083333333333,0.01032522727667785,1
Middle Adult,Employed,808,6124.333333333334,0.0590405608733233,1
Middle Age,Employed,713,5074.583333333333,0.07640340555132553,1
Middle Adult,Employed,736,11236.666666666666,0.047060358084358524,1
Middle Adult,Employed,566,74.58333333333348,0.5387522835604645,0
Middle Age,Unemployed,829,4262.833333333333,0.18580081456469524,1
Young Adult,Employed,503,-1565.25,0.9234890497227183,0
Middle Adult,Unemployed,720,10261.25,0.04814039834013203,1
Middle Age,Employed,715,8168.833333333334,0.09175429482471383,1
Middle Age,Unemployed,383,483.91666666666697,0.4393885129403781,1
Middle Age,Self-Employed,443,-1257.1666666666665,0.3024181390580715,0
Early Retirement,Employed,465,1857.75,0.24692138620419715,0
Middle Age,Employed,562,2151.25,0.10384408733453818,0
Middle Adult,Unemployed,751,10400.5,0.20604832467879708,0
Middle Adult,Self-Employed,791,7590.083333333334,0.2483583938215499,1
Middle Age,Self-Employed,774,5967.916666666667,0.04697430823663523,1
Middle Age,Employed,770,2844.416666666667,0.017391539909791545,1
Middle Age,Employed,812,5832.916666666666,0.09481108212397457,1
Middle Adult,Unemployed,796,3048.75,0.034877196011568176,1
Middle Age,Employed,796,1925.5,0.34115419445130485,1
Middle Adult,Employed,811,10001.25,0.08007922443448348,1
Middle Age,Self-Employed,818,3129.916666666667,0.055441365134982275,1
Middle Age,Employed,787,9181.916666666666,0.0814120295694312,1
Middle Adult,Employed,732,4378.416666666666,0.265987823410413,1
Early Retirement,Employed,406,1542.6666666666665,0.014073107049608355,1
Middle Age,Employed,567,-625.916666666667,0.3172963912063351,0
Middle Age,Employed,791,3785.25,0.17692473199934186,1
Middle Age,Employed,735,5454.333333333333,0.07286174894340115,1
Middle Age,Unemployed,745,5103.916666666667,0.08314562008234937,1
Middle Age,Employed,800,7628.833333333334,0.03318041381893081,0
Middle Adult,Employed,704,5574.75,0.012762615354408011,0
Middle Adult,Unemployed,441,1177.333333333333,0.4247469674727652,0
Early Retirement,Unemployed,527,886.75,0.3609140695315241,0
Middle Adult,Employed,549,2886.333333333333,0.11199272407953334,0
Middle Age,Employed,817,5605.916666666667,0.3488031899206059,1
Middle Adult,Employed,844,11349.416666666666,0.12919561255438913,1
Middle Adult,Employed,749,2103.666666666667,0.09446266209569236,1
Middle Age,Unemployed,727,7797.25,0.12440839906677036,1
Middle Adult,Employed,798,5387.333333333333,0.2318195058012525,1
Middle Adult,Employed,789,8503.916666666666,0.12810689947267606,0
Early Retirement,Employed,549,3963.25,0.012729440609938369,0
Middle Age,Unemployed,453,-1504.0,0.8424327267071084,0
Middle Age,Self-Employed,838,2862.0,0.29973721172579404,1
Middle Adult,Employed,436,302.3333333333335,0.04846374436706268,0
Middle Adult,Self-Employed,705,5358.333333333333,0.17487465815861442,1
Middle Adult,Self-Employed,830,3022.916666666667,0.46483840319489844,1
Middle Adult,Unemployed,801,1182.166666666667,0.06695362679490198,1
Middle Adult,Employed,775,4232.333333333334,0.22416809350107944,1
Middle Adult,Employed,726,7288.0,0.12805152435594555,1
Middle Adult,Self-Employed,711,4428.75,0.1827046516074404,1
Middle Age,Employed,550,771.583333333333,0.2952230545212188,0
Middle Adult,Employed,840,10043.666666666666,0.16848837209302325,1
Middle Age,Self-Employed,367,800.25,0.2677458613762665,0
Middle Adult,Self-Employed,744,4876.833333333334,0.12977959238992326,1
Middle Adult,Unemployed,765,7415.833333333334,0.0022705995780178015,1
Middle Age,Employed,737,3210.75,0.41336151111547975,1
Middle Adult,Employed,838,6755.25,0.00933267019689301,0
Middle Adult,Self-Employed,776,10058.083333333334,0.03127265272052309,1
Middle Adult,Unemployed,815,5141.0,0.20381758402338043,0
Middle Adult,Self-Employed,491,1842.25,0.699455973217143,0
Middle Adult,Self-Employed,832,6832.583333333334,0.1706774622602426,1
Middle Adult,Unemployed,788,992.333333333333,0.20996756119138896,1
Middle Age,Employed,748,6944.0,0.05416787685158292,1
Middle Age,Self-Employed,542,2229.3333333333335,0.35760051728191866,0
Middle Age,Employed,818,7641.083333333334,0.014094700597270249,1
Middle Adult,Employed,797,8887.666666666666,0.1961384226941928,1
Middle Adult,Employed,709,6923.666666666666,0.29229952310343443,1
Middle Age,Unemployed,704,6516.416666666666,0.04799786235065084,1
Middle Adult,Unemployed,325,362.75,0.4987923872089653,0
Middle Age,Employed,828,9061.333333333334,0.1320069155515574,1
Early Retirement,Employed,462,4878.75,0.319932846317891,0
Middle Adult,Employed,782,5086.0,0.15181139632259238,1
Middle Adult,Employed,818,3485.666666666667,0.43685540250571053,1
Middle Age,Employed,470,1458.4166666666665,1.0150403931350285,1
Middle Age,Employed,716,7569.75,0.22334100793041697,1
Middle Age,Self-Employed,428,825.583333333333,0.3399752158775743,0
Middle Age,Unemployed,743,4432.833333333333,0.19373788908239103,1
Middle Age,Employed,765,6792.25,0.2143453593363457,1
Middle Adult,Employed,707,808.666666666667,0.020217117684078037,1
Middle Age,Employed,533,1727.1666666666665,0.1405923886495848,0
Early Retirement,Self-Employed,576,3093.083333333333,0.11022753042558016,0
Middle Adult,Employed,835,5793.75,0.038263274433096156,1
Middle Adult,Unemployed,754,7839.833333333334,0.23221678878872623,1
